cbsa_code,cbsa,date,year,active,population,state,census_region,activity
26460,"Hudson, NY",2022-05-01,2022,3527,869190,New York,Middle Atlantic,0.4057800941106087
26460,"Hudson, NY",2022-06-01,2022,3536,869190,New York,Middle Atlantic,0.40681554090590094
26460,"Hudson, NY",2022-07-01,2022,3533,869190,New York,Middle Atlantic,0.4064703919741368
26460,"Hudson, NY",2022-08-01,2022,3535,869190,New York,Middle Atlantic,0.40670049126197955
26460,"Hudson, NY",2022-09-01,2022,3537,869190,New York,Middle Atlantic,0.4069305905498223
26460,"Hudson, NY",2022-10-01,2022,3549,869190,New York,Middle Atlantic,0.40831118627687846
26500,"Huntingdon, PA",2019-08-01,2019,547,466638,Pennsylvania,Middle Atlantic,0.11722148646273985
26500,"Huntingdon, PA",2019-09-01,2019,545,466638,Pennsylvania,Middle Atlantic,0.11679288870602052
26500,"Huntingdon, PA",2019-10-01,2019,551,466638,Pennsylvania,Middle Atlantic,0.11807868197617855
26500,"Huntingdon, PA",2019-11-01,2019,547,466638,Pennsylvania,Middle Atlantic,0.11722148646273985
26500,"Huntingdon, PA",2019-12-01,2019,544,466638,Pennsylvania,Middle Atlantic,0.11657858982766084
26500,"Huntingdon, PA",2020-01-01,2020,592,537501,Pennsylvania,Middle Atlantic,0.11013932997333958
26500,"Huntingdon, PA",2020-02-01,2020,540,537501,Pennsylvania,Middle Atlantic,0.10046492936757326
26500,"Huntingdon, PA",2020-03-01,2020,548,537501,Pennsylvania,Middle Atlantic,0.10195329869153733
26500,"Huntingdon, PA",2020-04-01,2020,562,537501,Pennsylvania,Middle Atlantic,0.1045579450084744
26500,"Huntingdon, PA",2020-05-01,2020,587,537501,Pennsylvania,Middle Atlantic,0.10920909914586205
26500,"Huntingdon, PA",2020-06-01,2020,587,537501,Pennsylvania,Middle Atlantic,0.10920909914586205
26500,"Huntingdon, PA",2020-07-01,2020,592,537501,Pennsylvania,Middle Atlantic,0.11013932997333958
26500,"Huntingdon, PA",2020-08-01,2020,589,537501,Pennsylvania,Middle Atlantic,0.10958119147685307
26500,"Huntingdon, PA",2020-09-01,2020,596,537501,Pennsylvania,Middle Atlantic,0.1108835146353216
26500,"Huntingdon, PA",2020-10-01,2020,600,537501,Pennsylvania,Middle Atlantic,0.11162769929730362
26500,"Huntingdon, PA",2020-11-01,2020,592,537501,Pennsylvania,Middle Atlantic,0.11013932997333958
26500,"Huntingdon, PA",2020-12-01,2020,582,537501,Pennsylvania,Middle Atlantic,0.10827886831838453
26500,"Huntingdon, PA",2021-01-01,2021,584,603634,Pennsylvania,Middle Atlantic,0.09674736678185789
26500,"Huntingdon, PA",2021-02-01,2021,539,603634,Pennsylvania,Middle Atlantic,0.08929251831407774
26500,"Huntingdon, PA",2021-03-01,2021,548,603634,Pennsylvania,Middle Atlantic,0.09078348800763376
26500,"Huntingdon, PA",2021-04-01,2021,557,603634,Pennsylvania,Middle Atlantic,0.0922744577011898
26500,"Huntingdon, PA",2021-05-01,2021,556,603634,Pennsylvania,Middle Atlantic,0.0921087944019058
26500,"Huntingdon, PA",2021-06-01,2021,556,603634,Pennsylvania,Middle Atlantic,0.0921087944019058
26500,"Huntingdon, PA",2021-07-01,2021,564,603634,Pennsylvania,Middle Atlantic,0.09343410079617781
26500,"Huntingdon, PA",2021-08-01,2021,562,603634,Pennsylvania,Middle Atlantic,0.09310277419760982
26500,"Huntingdon, PA",2021-09-01,2021,558,603634,Pennsylvania,Middle Atlantic,0.09244012100047379
26500,"Huntingdon, PA",2021-10-01,2021,559,603634,Pennsylvania,Middle Atlantic,0.0926057842997578
26500,"Huntingdon, PA",2021-11-01,2021,566,603634,Pennsylvania,Middle Atlantic,0.09376542739474583
26500,"Huntingdon, PA",2021-12-01,2021,568,603634,Pennsylvania,Middle Atlantic,0.09409675399331383
26500,"Huntingdon, PA",2022-01-01,2022,559,603634,Pennsylvania,Middle Atlantic,0.0926057842997578
26500,"Huntingdon, PA",2022-02-01,2022,558,603634,Pennsylvania,Middle Atlantic,0.09244012100047379
26500,"Huntingdon, PA",2022-03-01,2022,565,603634,Pennsylvania,Middle Atlantic,0.09359976409546182
26500,"Huntingdon, PA",2022-04-01,2022,568,603634,Pennsylvania,Middle Atlantic,0.09409675399331383
26500,"Huntingdon, PA",2022-05-01,2022,569,603634,Pennsylvania,Middle Atlantic,0.09426241729259784
26500,"Huntingdon, PA",2022-06-01,2022,573,603634,Pennsylvania,Middle Atlantic,0.09492507048973384
26500,"Huntingdon, PA",2022-07-01,2022,580,603634,Pennsylvania,Middle Atlantic,0.09608471358472187
26500,"Huntingdon, PA",2022-08-01,2022,572,603634,Pennsylvania,Middle Atlantic,0.09475940719044984
26500,"Huntingdon, PA",2022-09-01,2022,576,603634,Pennsylvania,Middle Atlantic,0.09542206038758586
26500,"Huntingdon, PA",2022-10-01,2022,579,603634,Pennsylvania,Middle Atlantic,0.09591905028543786
26540,"Huntington, IN",2019-08-01,2019,814,353405,Indiana,East North Central,0.2303306404832982
26540,"Huntington, IN",2019-09-01,2019,818,353405,Indiana,East North Central,0.23146248638247902
26540,"Huntington, IN",2019-10-01,2019,825,353405,Indiana,East North Central,0.23344321670604548
26540,"Huntington, IN",2019-11-01,2019,829,353405,Indiana,East North Central,0.23457506260522631
26540,"Huntington, IN",2019-12-01,2019,828,353405,Indiana,East North Central,0.23429210113043109
26540,"Huntington, IN",2020-01-01,2020,805,424192,Indiana,East North Central,0.18977255582377792
26540,"Huntington, IN",2020-02-01,2020,779,424192,Indiana,East North Central,0.18364325588412794
26540,"Huntington, IN",2020-03-01,2020,777,424192,Indiana,East North Central,0.18317177127338563
26540,"Huntington, IN",2020-04-01,2020,781,424192,Indiana,East North Central,0.18411474049487023
26540,"Huntington, IN",2020-05-01,2020,782,424192,Indiana,East North Central,0.18435048280024138
26540,"Huntington, IN",2020-06-01,2020,777,424192,Indiana,East North Central,0.18317177127338563
26540,"Huntington, IN",2020-07-01,2020,775,424192,Indiana,East North Central,0.18270028666264332
26540,"Huntington, IN",2020-08-01,2020,774,424192,Indiana,East North Central,0.18246454435727216
26540,"Huntington, IN",2020-09-01,2020,774,424192,Indiana,East North Central,0.18246454435727216
26540,"Huntington, IN",2020-10-01,2020,763,424192,Indiana,East North Central,0.1798713789981895
26540,"Huntington, IN",2020-11-01,2020,757,424192,Indiana,East North Central,0.1784569251659626
26540,"Huntington, IN",2020-12-01,2020,793,424192,Indiana,East North Central,0.18694364815932407
26540,"Huntington, IN",2021-01-01,2021,790,488883,Indiana,East North Central,0.1615928555503055
26540,"Huntington, IN",2021-02-01,2021,754,488883,Indiana,East North Central,0.1542291304872536
26540,"Huntington, IN",2021-03-01,2021,766,488883,Indiana,East North Central,0.1566837055082709
26540,"Huntington, IN",2021-04-01,2021,776,488883,Indiana,East North Central,0.15872918469245198
26540,"Huntington, IN",2021-05-01,2021,766,488883,Indiana,East North Central,0.1566837055082709
26540,"Huntington, IN",2021-06-01,2021,770,488883,Indiana,East North Central,0.15750189718194335
26540,"Huntington, IN",2021-07-01,2021,768,488883,Indiana,East North Central,0.1570928013451071
26540,"Huntington, IN",2021-08-01,2021,764,488883,Indiana,East North Central,0.1562746096714347
26540,"Huntington, IN",2021-09-01,2021,760,488883,Indiana,East North Central,0.15545641799776225
26540,"Huntington, IN",2021-10-01,2021,761,488883,Indiana,East North Central,0.15566096591618034
26540,"Huntington, IN",2021-11-01,2021,770,488883,Indiana,East North Central,0.15750189718194335
26540,"Huntington, IN",2021-12-01,2021,765,488883,Indiana,East North Central,0.15647915758985279
26540,"Huntington, IN",2022-01-01,2022,769,488883,Indiana,East North Central,0.1572973492635252
26540,"Huntington, IN",2022-02-01,2022,770,488883,Indiana,East North Central,0.15750189718194335
26540,"Huntington, IN",2022-03-01,2022,778,488883,Indiana,East North Central,0.1591382805292882
26540,"Huntington, IN",2022-04-01,2022,767,488883,Indiana,East North Central,0.156888253426689
26540,"Huntington, IN",2022-05-01,2022,764,488883,Indiana,East North Central,0.1562746096714347
26540,"Huntington, IN",2022-06-01,2022,769,488883,Indiana,East North Central,0.1572973492635252
26540,"Huntington, IN",2022-07-01,2022,782,488883,Indiana,East North Central,0.1599564722029606
26540,"Huntington, IN",2022-08-01,2022,774,488883,Indiana,East North Central,0.15832008885561577
26540,"Huntington, IN",2022-09-01,2022,790,488883,Indiana,East North Central,0.1615928555503055
26540,"Huntington, IN",2022-10-01,2022,792,488883,Indiana,East North Central,0.1620019513871417
26580,"Huntington-Ashland, WV-KY-OH",2019-08-01,2019,6209,360946,West Virginia,South Atlantic,1.7202019138596911
26580,"Huntington-Ashland, WV-KY-OH",2019-09-01,2019,6123,360946,West Virginia,South Atlantic,1.696375635136558
26580,"Huntington-Ashland, WV-KY-OH",2019-10-01,2019,6146,360946,West Virginia,South Atlantic,1.702747779446233
26580,"Huntington-Ashland, WV-KY-OH",2019-11-01,2019,6097,360946,West Virginia,South Atlantic,1.689172341569099
26580,"Huntington-Ashland, WV-KY-OH",2019-12-01,2019,6093,360946,West Virginia,South Atlantic,1.6880641425587206
26580,"Huntington-Ashland, WV-KY-OH",2020-01-01,2020,6062,359100,West Virginia,South Atlantic,1.6881091617933723
26580,"Huntington-Ashland, WV-KY-OH",2020-02-01,2020,5965,359100,West Virginia,South Atlantic,1.6610971874129767
26580,"Huntington-Ashland, WV-KY-OH",2020-03-01,2020,5943,359100,West Virginia,South Atlantic,1.6549707602339183
26580,"Huntington-Ashland, WV-KY-OH",2020-04-01,2020,6012,359100,West Virginia,South Atlantic,1.6741854636591478
26580,"Huntington-Ashland, WV-KY-OH",2020-05-01,2020,6057,359100,West Virginia,South Atlantic,1.68671679197995
26580,"Huntington-Ashland, WV-KY-OH",2020-06-01,2020,5978,359100,West Virginia,South Atlantic,1.6647173489278755
26580,"Huntington-Ashland, WV-KY-OH",2020-07-01,2020,6272,359100,West Virginia,South Atlantic,1.746588693957115
26580,"Huntington-Ashland, WV-KY-OH",2020-08-01,2020,6308,359100,West Virginia,South Atlantic,1.7566137566137567
26580,"Huntington-Ashland, WV-KY-OH",2020-09-01,2020,6392,359100,West Virginia,South Atlantic,1.7800055694792538
26580,"Huntington-Ashland, WV-KY-OH",2020-10-01,2020,6358,359100,West Virginia,South Atlantic,1.770537454747981
26580,"Huntington-Ashland, WV-KY-OH",2020-11-01,2020,6312,359100,West Virginia,South Atlantic,1.7577276524644945
26580,"Huntington-Ashland, WV-KY-OH",2020-12-01,2020,6307,359100,West Virginia,South Atlantic,1.756335282651072
26580,"Huntington-Ashland, WV-KY-OH",2021-01-01,2021,6255,356581,West Virginia,South Atlantic,1.754159643951865
26580,"Huntington-Ashland, WV-KY-OH",2021-02-01,2021,6615,356581,West Virginia,South Atlantic,1.8551184723807495
26580,"Huntington-Ashland, WV-KY-OH",2021-03-01,2021,6633,356581,West Virginia,South Atlantic,1.8601664138021934
26580,"Huntington-Ashland, WV-KY-OH",2021-04-01,2021,6687,356581,West Virginia,South Atlantic,1.8753102380665263
26580,"Huntington-Ashland, WV-KY-OH",2021-05-01,2021,6699,356581,West Virginia,South Atlantic,1.878675532347489
26580,"Huntington-Ashland, WV-KY-OH",2021-06-01,2021,6680,356581,West Virginia,South Atlantic,1.8733471497359644
26580,"Huntington-Ashland, WV-KY-OH",2021-07-01,2021,6704,356581,West Virginia,South Atlantic,1.8800777382978904
26580,"Huntington-Ashland, WV-KY-OH",2021-08-01,2021,6691,356581,West Virginia,South Atlantic,1.876432002826847
26580,"Huntington-Ashland, WV-KY-OH",2021-09-01,2021,6725,356581,West Virginia,South Atlantic,1.885967003289575
26580,"Huntington-Ashland, WV-KY-OH",2021-10-01,2021,6747,356581,West Virginia,South Atlantic,1.8921367094713402
26580,"Huntington-Ashland, WV-KY-OH",2021-11-01,2021,6728,356581,West Virginia,South Atlantic,1.886808326859816
26580,"Huntington-Ashland, WV-KY-OH",2021-12-01,2021,6765,356581,West Virginia,South Atlantic,1.8971846508927845
26580,"Huntington-Ashland, WV-KY-OH",2022-01-01,2022,6791,356581,West Virginia,South Atlantic,1.9044761218348707
26580,"Huntington-Ashland, WV-KY-OH",2022-02-01,2022,6775,356581,West Virginia,South Atlantic,1.899989062793587
26580,"Huntington-Ashland, WV-KY-OH",2022-03-01,2022,6733,356581,West Virginia,South Atlantic,1.888210532810217
26580,"Huntington-Ashland, WV-KY-OH",2022-04-01,2022,6713,356581,West Virginia,South Atlantic,1.8826017090086122
26580,"Huntington-Ashland, WV-KY-OH",2022-05-01,2022,6704,356581,West Virginia,South Atlantic,1.8800777382978904
26580,"Huntington-Ashland, WV-KY-OH",2022-06-01,2022,6691,356581,West Virginia,South Atlantic,1.876432002826847
26580,"Huntington-Ashland, WV-KY-OH",2022-07-01,2022,6798,356581,West Virginia,South Atlantic,1.9064392101654324
26580,"Huntington-Ashland, WV-KY-OH",2022-08-01,2022,6805,356581,West Virginia,South Atlantic,1.9084022984959939
26580,"Huntington-Ashland, WV-KY-OH",2022-09-01,2022,6791,356581,West Virginia,South Atlantic,1.9044761218348707
26580,"Huntington-Ashland, WV-KY-OH",2022-10-01,2022,6794,356581,West Virginia,South Atlantic,1.9053174454051112
26620,"Huntsville, AL",2019-08-01,2019,19212,482846,Alabama,East South Central,3.9789083890101606
26620,"Huntsville, AL",2019-09-01,2019,19366,482846,Alabama,East South Central,4.010802616155047
26620,"Huntsville, AL",2019-10-01,2019,19280,482846,Alabama,East South Central,3.9929915542429675
26620,"Huntsville, AL",2019-11-01,2019,19391,482846,Alabama,East South Central,4.015980250431815
26620,"Huntsville, AL",2019-12-01,2019,19268,482846,Alabama,East South Central,3.99050628979012
26620,"Huntsville, AL",2020-01-01,2020,19392,494018,Alabama,East South Central,3.925363043451858
26620,"Huntsville, AL",2020-02-01,2020,19122,494018,Alabama,East South Central,3.8707091644434004
26620,"Huntsville, AL",2020-03-01,2020,19168,494018,Alabama,East South Central,3.8800205660522487
26620,"Huntsville, AL",2020-04-01,2020,19425,494018,Alabama,East South Central,3.932042961997336
26620,"Huntsville, AL",2020-05-01,2020,19541,494018,Alabama,East South Central,3.955523887793562
26620,"Huntsville, AL",2020-06-01,2020,19651,494018,Alabama,East South Central,3.977790282945156
26620,"Huntsville, AL",2020-07-01,2020,19920,494018,Alabama,East South Central,4.032241740179508
26620,"Huntsville, AL",2020-08-01,2020,20067,494018,Alabama,East South Central,4.061997740973001
26620,"Huntsville, AL",2020-09-01,2020,20136,494018,Alabama,East South Central,4.075964843386274
26620,"Huntsville, AL",2020-10-01,2020,20100,494018,Alabama,East South Central,4.068677659518479
26620,"Huntsville, AL",2020-11-01,2020,19943,494018,Alabama,East South Central,4.036897440983932
26620,"Huntsville, AL",2020-12-01,2020,19914,494018,Alabama,East South Central,4.031027209534875
26620,"Huntsville, AL",2021-01-01,2021,19804,502728,Alabama,East South Central,3.939307140242835
26620,"Huntsville, AL",2021-02-01,2021,19688,502728,Alabama,East South Central,3.916233032574275
26620,"Huntsville, AL",2021-03-01,2021,20002,502728,Alabama,East South Central,3.9786922550564126
26620,"Huntsville, AL",2021-04-01,2021,20072,502728,Alabama,East South Central,3.9926162855460605
26620,"Huntsville, AL",2021-05-01,2021,19955,502728,Alabama,East South Central,3.9693432631562198
26620,"Huntsville, AL",2021-06-01,2021,20078,502728,Alabama,East South Central,3.9938097738737453
26620,"Huntsville, AL",2021-07-01,2021,20062,502728,Alabama,East South Central,3.990627138333254
26620,"Huntsville, AL",2021-08-01,2021,20151,502728,Alabama,East South Central,4.008330548527236
26620,"Huntsville, AL",2021-09-01,2021,20129,502728,Alabama,East South Central,4.00395442465906
26620,"Huntsville, AL",2021-10-01,2021,20214,502728,Alabama,East South Central,4.020862175967919
26620,"Huntsville, AL",2021-11-01,2021,20441,502728,Alabama,East South Central,4.066015817698636
26620,"Huntsville, AL",2021-12-01,2021,20630,502728,Alabama,East South Central,4.103610700020687
26620,"Huntsville, AL",2022-01-01,2022,20627,502728,Alabama,East South Central,4.103013955856845
26620,"Huntsville, AL",2022-02-01,2022,20767,502728,Alabama,East South Central,4.130862016836142
26620,"Huntsville, AL",2022-03-01,2022,20886,502728,Alabama,East South Central,4.154532868668545
26620,"Huntsville, AL",2022-04-01,2022,20698,502728,Alabama,East South Central,4.1171369010677745
26620,"Huntsville, AL",2022-05-01,2022,20607,502728,Alabama,East South Central,4.099035661431231
26620,"Huntsville, AL",2022-06-01,2022,20678,502728,Alabama,East South Central,4.11315860664216
26620,"Huntsville, AL",2022-07-01,2022,21035,502728,Alabama,East South Central,4.184171162139368
26620,"Huntsville, AL",2022-08-01,2022,20949,502728,Alabama,East South Central,4.167064496109228
26620,"Huntsville, AL",2022-09-01,2022,20994,502728,Alabama,East South Central,4.176015658566859
26620,"Huntsville, AL",2022-10-01,2022,21127,502728,Alabama,East South Central,4.202471316497192
26660,"Huntsville, TX",2019-08-01,2019,1554,501887,Texas,West South Central,0.30963145090428723
26660,"Huntsville, TX",2019-09-01,2019,1511,501887,Texas,West South Central,0.3010637852743745
26660,"Huntsville, TX",2019-10-01,2019,1534,501887,Texas,West South Central,0.30564649014618833
26660,"Huntsville, TX",2019-11-01,2019,1537,501887,Texas,West South Central,0.30624423425990316
26660,"Huntsville, TX",2019-12-01,2019,1544,501887,Texas,West South Central,0.30763897052523775
26660,"Huntsville, TX",2020-01-01,2020,1534,590207,Texas,West South Central,0.25990881165421625
26660,"Huntsville, TX",2020-02-01,2020,1514,590207,Texas,West South Central,0.2565201700420361
26660,"Huntsville, TX",2020-03-01,2020,1537,590207,Texas,West South Central,0.2604171078960433
26660,"Huntsville, TX",2020-04-01,2020,1534,590207,Texas,West South Central,0.25990881165421625
26660,"Huntsville, TX",2020-05-01,2020,1916,590207,Texas,West South Central,0.32463186644685676
26660,"Huntsville, TX",2020-06-01,2020,1925,590207,Texas,West South Central,0.32615675517233783
26660,"Huntsville, TX",2020-07-01,2020,1931,590207,Texas,West South Central,0.3271733476559919
26660,"Huntsville, TX",2020-08-01,2020,1937,590207,Texas,West South Central,0.3281899401396459
26660,"Huntsville, TX",2020-09-01,2020,1964,590207,Texas,West South Central,0.3327646063160891
26660,"Huntsville, TX",2020-10-01,2020,2185,590207,Texas,West South Central,0.3702090961306796
